region,date,type,median,lower_90,upper_90,lower_50,upper_50
South West,2020-06-26,estimate,13,4,24,6,14
South West,2020-06-27,estimate,8,1,14,3,8
South West,2020-06-28,estimate,9,2,17,4,9
South West,2020-06-29,estimate,14,4,25,7,15
South West,2020-06-30,estimate,14,4,26,8,16
South West,2020-07-01,estimate,16,4,28,8,17
South West,2020-07-02,estimate,16,3,27,8,17
South West,2020-07-03,estimate,13,3,23,6,14
South West,2020-07-04,estimate,8,1,15,5,10
South West,2020-07-05,estimate,9,3,17,6,11
South West,2020-07-06,estimate,14,4,26,9,17
South West,2020-07-07,estimate,15,4,26,7,16
South West,2020-07-08,estimate,16,4,29,8,18
South West,2020-07-09,estimate,16,3,28,8,18
South West,2020-07-10,estimate,14,3,25,8,16
South West,2020-07-11,estimate,9,2,17,3,9
South West,2020-07-12,estimate,10,2,18,5,11
South West,2020-07-13,estimate,16,3,28,7,17
South West,2020-07-14,estimate,17,4,30,10,20
South West,2020-07-15,estimate,20,6,35,12,23
South West,2020-07-16,estimate,21,5,36,10,22
South West,2020-07-17,estimate,19,5,33,9,20
South West,2020-07-18,estimate,13,3,23,6,14
South West,2020-07-19,estimate,14,3,26,7,16
South West,2020-07-20,estimate,24,8,42,14,27
South West,2020-07-21,estimate,25,8,44,14,28
South West,2020-07-22,estimate,30,11,52,18,34
South West,2020-07-23,estimate,32,12,57,16,34
South West,2020-07-24,estimate,29,11,50,18,33
South West,2020-07-25,estimate based on partial data,18,6,33,12,22
South West,2020-07-26,estimate based on partial data,21,6,37,11,23
South West,2020-07-27,estimate based on partial data,34,11,59,18,37
South West,2020-07-28,estimate based on partial data,34,14,60,23,41
South West,2020-07-29,estimate based on partial data,39,12,65,20,42
South West,2020-07-30,estimate based on partial data,40,12,69,22,44
South West,2020-07-31,estimate based on partial data,34,10,57,23,41
South West,2020-08-01,estimate based on partial data,21,5,35,11,23
South West,2020-08-02,estimate based on partial data,22,6,39,11,24
South West,2020-08-03,estimate based on partial data,34,10,59,21,39
South West,2020-08-04,estimate based on partial data,34,10,61,19,38
South West,2020-08-05,estimate based on partial data,38,10,66,21,43
South West,2020-08-06,estimate based on partial data,37,11,65,23,44
South West,2020-08-07,forecast,31,8,62,17,36
South West,2020-08-08,forecast,19,3,36,10,22
South West,2020-08-09,forecast,20,3,43,7,21
South West,2020-08-10,forecast,31,6,74,15,37
South West,2020-08-11,forecast,30,3,77,8,31
South West,2020-08-12,forecast,32,3,94,8,33
South West,2020-08-13,forecast,32,2,105,8,34
South West,2020-08-14,forecast,28,2,112,5,29
South West,2020-08-15,forecast,16,0,86,2,17
South West,2020-08-16,forecast,18,0,109,2,18
South West,2020-08-17,forecast,27,0,228,3,27
South West,2020-08-18,forecast,26,0,305,2,27
South West,2020-08-19,forecast,29,0,440,1,29
South West,2020-08-20,forecast,28,0,647,1,28
Wales,2020-05-28,estimate,91,23,164,55,109
Wales,2020-05-29,estimate,91,28,168,47,102
Wales,2020-05-30,estimate,80,20,149,43,95
Wales,2020-05-31,estimate,56,13,102,29,64
Wales,2020-06-01,estimate,76,16,139,40,87
Wales,2020-06-02,estimate,82,18,150,39,92
Wales,2020-06-03,estimate,56,15,104,31,64
Wales,2020-06-04,estimate,59,18,112,36,71
Wales,2020-06-05,estimate,58,13,104,30,66
Wales,2020-06-06,estimate,56,12,103,26,62
Wales,2020-06-07,estimate,40,7,75,20,46
Wales,2020-06-08,estimate,60,14,110,30,67
Wales,2020-06-09,estimate,67,18,132,41,83
Wales,2020-06-10,estimate,50,13,96,24,56
Wales,2020-06-11,estimate,57,17,106,32,67
Wales,2020-06-12,estimate,62,15,116,32,70
Wales,2020-06-13,estimate,66,16,120,36,77
Wales,2020-06-14,estimate,49,11,95,27,58
Wales,2020-06-15,estimate,79,19,146,39,87
Wales,2020-06-16,estimate,94,20,172,53,112
Wales,2020-06-17,estimate,68,18,126,34,78
Wales,2020-06-18,estimate,77,26,149,44,91
Wales,2020-06-19,estimate,79,18,145,42,93
Wales,2020-06-20,estimate,74,20,139,40,87
Wales,2020-06-21,estimate,53,13,98,27,61
Wales,2020-06-22,estimate,75,20,143,37,84
Wales,2020-06-23,estimate,80,19,150,38,89
Wales,2020-06-24,estimate,55,13,101,27,62
Wales,2020-06-25,estimate,56,10,97,31,65
Wales,2020-06-26,estimate,53,11,95,27,60
Wales,2020-06-27,estimate,45,11,84,21,50
Wales,2020-06-28,estimate,31,6,58,14,34
Wales,2020-06-29,estimate,42,12,80,19,46
Wales,2020-06-30,estimate,43,11,77,19,46
Wales,2020-07-01,estimate,28,5,51,14,32
Wales,2020-07-02,estimate,27,5,49,11,29
Wales,2020-07-03,estimate,26,5,49,14,30
Wales,2020-07-04,estimate,24,6,46,12,27
Wales,2020-07-05,estimate,16,3,31,6,17
Wales,2020-07-06,estimate,23,4,44,10,25
Wales,2020-07-07,estimate,25,4,45,11,27
Wales,2020-07-08,estimate,16,2,31,7,18
Wales,2020-07-09,estimate,17,3,33,7,19
Wales,2020-07-10,estimate,17,2,33,6,18
Wales,2020-07-11,estimate,17,3,32,7,19
Wales,2020-07-12,estimate,13,2,26,6,15
Wales,2020-07-13,estimate,20,4,38,9,22
Wales,2020-07-14,estimate,24,5,44,12,27
Wales,2020-07-15,estimate,18,5,35,9,20
Wales,2020-07-16,estimate,21,5,40,8,22
Wales,2020-07-17,estimate,23,6,45,10,25
Wales,2020-07-18,estimate,24,5,47,13,28
Wales,2020-07-19,estimate based on partial data,18,4,35,8,20
Wales,2020-07-20,estimate based on partial data,28,5,52,11,30
Wales,2020-07-21,estimate based on partial data,32,7,59,19,38
Wales,2020-07-22,estimate based on partial data,22,5,43,9,24
Wales,2020-07-23,estimate based on partial data,24,5,44,11,26
Wales,2020-07-24,estimate based on partial data,23,5,43,9,25
Wales,2020-07-25,estimate based on partial data,21,4,40,8,23
Wales,2020-07-26,estimate based on partial data,14,1,27,5,15
Wales,2020-07-27,estimate based on partial data,19,3,36,7,20
Wales,2020-07-28,estimate based on partial data,20,3,37,9,22
Wales,2020-07-29,estimate based on partial data,13,1,25,4,13
Wales,2020-07-30,estimate based on partial data,12,1,25,4,13
Wales,2020-07-31,estimate based on partial data,12,1,23,5,13
Wales,2020-08-01,forecast,10,1,20,4,11
Wales,2020-08-02,forecast,7,1,14,2,7
Wales,2020-08-03,forecast,9,1,19,2,9
Wales,2020-08-04,forecast,9,1,19,4,10
Wales,2020-08-05,forecast,6,0,13,2,6
Wales,2020-08-06,forecast,6,0,13,2,6
Wales,2020-08-07,forecast,5,0,12,1,5
Wales,2020-08-08,forecast,4,0,11,0,4
Wales,2020-08-09,forecast,3,0,8,0,3
Wales,2020-08-10,forecast,4,0,11,1,4
Wales,2020-08-11,forecast,4,0,12,1,4
Wales,2020-08-12,forecast,2,0,8,0,2
Wales,2020-08-13,forecast,3,0,8,1,3
Wales,2020-08-14,forecast,2,0,8,0,2
Wales,2020-08-15,forecast,2,0,8,0,2
Wales,2020-08-16,forecast,1,0,6,0,1
Wales,2020-08-17,forecast,2,0,9,0,2
Wales,2020-08-18,forecast,2,0,12,0,2
Wales,2020-08-19,forecast,1,0,8,0,1
Wales,2020-08-20,forecast,1,0,10,0,1
West Midlands,2020-05-28,estimate,179,87,285,130,207
West Midlands,2020-05-29,estimate,148,67,227,105,167
West Midlands,2020-05-30,estimate,112,45,170,85,133
West Midlands,2020-05-31,estimate,94,44,149,68,110
West Midlands,2020-06-01,estimate,138,64,220,93,153
West Midlands,2020-06-02,estimate,135,61,211,91,151
West Midlands,2020-06-03,estimate,131,61,208,87,145
West Midlands,2020-06-04,estimate,143,66,214,101,162
West Midlands,2020-06-05,estimate,112,51,178,82,132
West Midlands,2020-06-06,estimate,85,42,134,56,93
West Midlands,2020-06-07,estimate,70,30,111,48,80
West Midlands,2020-06-08,estimate,104,49,165,69,117
West Midlands,2020-06-09,estimate,103,43,158,74,119
West Midlands,2020-06-10,estimate,99,45,156,70,113
West Midlands,2020-06-11,estimate,103,51,166,77,121
West Midlands,2020-06-12,estimate,84,40,134,58,95
West Midlands,2020-06-13,estimate,64,29,102,45,73
West Midlands,2020-06-14,estimate,54,22,85,39,64
West Midlands,2020-06-15,estimate,80,38,125,53,90
West Midlands,2020-06-16,estimate,80,37,125,55,90
West Midlands,2020-06-17,estimate,76,37,123,54,88
West Midlands,2020-06-18,estimate,81,37,127,58,93
West Midlands,2020-06-19,estimate,65,30,105,42,72
West Midlands,2020-06-20,estimate,49,22,79,29,53
West Midlands,2020-06-21,estimate,41,16,64,24,44
West Midlands,2020-06-22,estimate,61,22,93,42,69
West Midlands,2020-06-23,estimate,61,27,96,42,70
West Midlands,2020-06-24,estimate,59,26,93,41,67
West Midlands,2020-06-25,estimate,64,28,100,45,74
West Midlands,2020-06-26,estimate,52,20,80,41,64
West Midlands,2020-06-27,estimate,39,19,65,25,43
West Midlands,2020-06-28,estimate,34,13,54,23,39
West Midlands,2020-06-29,estimate,52,21,83,32,57
West Midlands,2020-06-30,estimate,53,21,81,36,59
West Midlands,2020-07-01,estimate,52,24,84,33,57
West Midlands,2020-07-02,estimate,58,28,93,39,65
West Midlands,2020-07-03,estimate,48,22,75,33,54
West Midlands,2020-07-04,estimate,38,15,62,23,41
West Midlands,2020-07-05,estimate,34,13,54,21,37
West Midlands,2020-07-06,estimate,53,22,85,34,59
West Midlands,2020-07-07,estimate,56,25,90,40,65
West Midlands,2020-07-08,estimate,59,28,93,38,65
West Midlands,2020-07-09,estimate,66,33,105,45,74
West Midlands,2020-07-10,estimate,57,25,92,39,65
West Midlands,2020-07-11,estimate,47,18,73,31,52
West Midlands,2020-07-12,estimate,41,17,66,25,45
West Midlands,2020-07-13,estimate,65,29,101,46,74
West Midlands,2020-07-14,estimate,69,28,107,49,81
West Midlands,2020-07-15,estimate,71,32,113,45,77
West Midlands,2020-07-16,estimate,81,37,129,57,93
West Midlands,2020-07-17,estimate,70,35,111,48,79
West Midlands,2020-07-18,estimate,56,25,87,41,66
West Midlands,2020-07-19,estimate,49,20,77,31,53
West Midlands,2020-07-20,estimate,75,38,125,54,88
West Midlands,2020-07-21,estimate,77,36,123,47,83
West Midlands,2020-07-22,estimate,79,41,130,56,91
West Midlands,2020-07-23,estimate,87,44,141,56,94
West Midlands,2020-07-24,estimate,75,34,121,48,82
West Midlands,2020-07-25,estimate based on partial data,58,28,94,37,64
West Midlands,2020-07-26,estimate based on partial data,51,23,81,35,58
West Midlands,2020-07-27,estimate based on partial data,79,32,126,53,89
West Midlands,2020-07-28,estimate based on partial data,80,40,128,54,88
West Midlands,2020-07-29,estimate based on partial data,83,38,130,54,91
West Midlands,2020-07-30,estimate based on partial data,90,42,141,60,100
West Midlands,2020-07-31,estimate based on partial data,76,37,121,57,90
West Midlands,2020-08-01,estimate based on partial data,58,26,94,37,64
West Midlands,2020-08-02,estimate based on partial data,52,21,82,36,60
West Midlands,2020-08-03,estimate based on partial data,80,33,126,62,98
West Midlands,2020-08-04,estimate based on partial data,81,36,132,51,90
West Midlands,2020-08-05,estimate based on partial data,84,37,133,57,95
West Midlands,2020-08-06,estimate based on partial data,93,43,154,62,107
West Midlands,2020-08-07,forecast,78,28,129,45,85
West Midlands,2020-08-08,forecast,62,23,105,36,69
West Midlands,2020-08-09,forecast,54,19,99,26,57
West Midlands,2020-08-10,forecast,83,27,156,45,94
West Midlands,2020-08-11,forecast,84,23,174,42,93
West Midlands,2020-08-12,forecast,89,23,193,35,93
West Midlands,2020-08-13,forecast,96,19,216,38,103
West Midlands,2020-08-14,forecast,79,13,197,29,87
West Midlands,2020-08-15,forecast,62,9,177,20,66
West Midlands,2020-08-16,forecast,55,4,170,15,59
West Midlands,2020-08-17,forecast,85,9,285,23,90
West Midlands,2020-08-18,forecast,86,5,324,13,87
West Midlands,2020-08-19,forecast,87,4,388,11,88
West Midlands,2020-08-20,forecast,93,7,445,12,95
Yorkshire and The Humber,2020-05-28,estimate,253,133,374,184,283
Yorkshire and The Humber,2020-05-29,estimate,224,125,348,168,259
Yorkshire and The Humber,2020-05-30,estimate,181,96,272,135,205
Yorkshire and The Humber,2020-05-31,estimate,170,99,260,121,186
Yorkshire and The Humber,2020-06-01,estimate,209,119,330,148,231
Yorkshire and The Humber,2020-06-02,estimate,209,105,308,161,247
Yorkshire and The Humber,2020-06-03,estimate,215,106,323,149,236
Yorkshire and The Humber,2020-06-04,estimate,214,108,322,158,246
Yorkshire and The Humber,2020-06-05,estimate,194,94,291,143,218
Yorkshire and The Humber,2020-06-06,estimate,161,85,249,112,180
Yorkshire and The Humber,2020-06-07,estimate,149,79,233,109,167
Yorkshire and The Humber,2020-06-08,estimate,190,94,285,138,212
Yorkshire and The Humber,2020-06-09,estimate,193,109,306,139,215
Yorkshire and The Humber,2020-06-10,estimate,204,105,310,149,227
Yorkshire and The Humber,2020-06-11,estimate,207,115,321,151,233
Yorkshire and The Humber,2020-06-12,estimate,188,97,279,144,218
Yorkshire and The Humber,2020-06-13,estimate,160,82,238,112,177
Yorkshire and The Humber,2020-06-14,estimate,152,73,224,109,169
Yorkshire and The Humber,2020-06-15,estimate,191,95,285,145,221
Yorkshire and The Humber,2020-06-16,estimate,193,108,297,142,216
Yorkshire and The Humber,2020-06-17,estimate,200,102,298,143,223
Yorkshire and The Humber,2020-06-18,estimate,201,102,297,153,233
Yorkshire and The Humber,2020-06-19,estimate,181,90,278,141,216
Yorkshire and The Humber,2020-06-20,estimate,148,80,229,102,161
Yorkshire and The Humber,2020-06-21,estimate,134,68,209,95,151
Yorkshire and The Humber,2020-06-22,estimate,168,83,249,125,191
Yorkshire and The Humber,2020-06-23,estimate,164,80,243,120,185
Yorkshire and The Humber,2020-06-24,estimate,165,84,246,123,188
Yorkshire and The Humber,2020-06-25,estimate,162,87,245,124,189
Yorkshire and The Humber,2020-06-26,estimate,141,75,210,103,159
Yorkshire and The Humber,2020-06-27,estimate,114,61,176,82,129
Yorkshire and The Humber,2020-06-28,estimate,105,53,160,80,121
Yorkshire and The Humber,2020-06-29,estimate,128,66,198,96,147
Yorkshire and The Humber,2020-06-30,estimate,126,63,193,88,140
Yorkshire and The Humber,2020-07-01,estimate,127,71,201,93,144
Yorkshire and The Humber,2020-07-02,estimate,127,61,191,98,148
Yorkshire and The Humber,2020-07-03,estimate,111,54,168,81,125
Yorkshire and The Humber,2020-07-04,estimate,92,48,140,68,106
Yorkshire and The Humber,2020-07-05,estimate,85,42,129,59,93
Yorkshire and The Humber,2020-07-06,estimate,108,57,165,79,123
Yorkshire and The Humber,2020-07-07,estimate,107,54,172,83,127
Yorkshire and The Humber,2020-07-08,estimate,112,61,172,84,129
Yorkshire and The Humber,2020-07-09,estimate,112,51,167,81,128
Yorkshire and The Humber,2020-07-10,estimate,103,47,151,73,114
Yorkshire and The Humber,2020-07-11,estimate,86,44,132,62,97
Yorkshire and The Humber,2020-07-12,estimate,84,41,127,58,92
Yorkshire and The Humber,2020-07-13,estimate,105,49,157,80,122
Yorkshire and The Humber,2020-07-14,estimate,109,57,163,83,127
Yorkshire and The Humber,2020-07-15,estimate,112,61,174,87,130
Yorkshire and The Humber,2020-07-16,estimate,117,59,178,86,134
Yorkshire and The Humber,2020-07-17,estimate,106,52,160,80,122
Yorkshire and The Humber,2020-07-18,estimate,92,43,139,64,102
Yorkshire and The Humber,2020-07-19,estimate,85,45,134,59,94
Yorkshire and The Humber,2020-07-20,estimate,109,53,162,82,127
Yorkshire and The Humber,2020-07-21,estimate,114,57,174,83,129
Yorkshire and The Humber,2020-07-22,estimate,118,63,181,84,131
Yorkshire and The Humber,2020-07-23,estimate,122,63,184,90,139
Yorkshire and The Humber,2020-07-24,estimate,112,56,167,84,128
Yorkshire and The Humber,2020-07-25,estimate based on partial data,93,47,140,67,104
Yorkshire and The Humber,2020-07-26,estimate based on partial data,90,47,138,65,101
Yorkshire and The Humber,2020-07-27,estimate based on partial data,115,59,172,86,131
Yorkshire and The Humber,2020-07-28,estimate based on partial data,118,61,176,88,136
Yorkshire and The Humber,2020-07-29,estimate based on partial data,124,64,190,91,141
Yorkshire and The Humber,2020-07-30,estimate based on partial data,129,65,191,95,146
Yorkshire and The Humber,2020-07-31,estimate based on partial data,118,63,182,86,132
Yorkshire and The Humber,2020-08-01,estimate based on partial data,104,51,159,70,114
Yorkshire and The Humber,2020-08-02,estimate based on partial data,99,53,150,76,116
Yorkshire and The Humber,2020-08-03,estimate based on partial data,128,65,198,92,145
Yorkshire and The Humber,2020-08-04,estimate based on partial data,135,65,201,94,150
Yorkshire and The Humber,2020-08-05,estimate based on partial data,140,75,225,99,158
Yorkshire and The Humber,2020-08-06,estimate based on partial data,147,71,234,102,167
Yorkshire and The Humber,2020-08-07,forecast,134,62,220,89,147
Yorkshire and The Humber,2020-08-08,forecast,116,50,191,81,133
Yorkshire and The Humber,2020-08-09,forecast,112,43,191,63,119
Yorkshire and The Humber,2020-08-10,forecast,146,54,259,90,168
Yorkshire and The Humber,2020-08-11,forecast,147,53,291,78,160
Yorkshire and The Humber,2020-08-12,forecast,155,54,333,84,174
Yorkshire and The Humber,2020-08-13,forecast,164,39,365,89,194
Yorkshire and The Humber,2020-08-14,forecast,147,26,364,53,155
Yorkshire and The Humber,2020-08-15,forecast,127,20,334,60,148
Yorkshire and The Humber,2020-08-16,forecast,117,16,352,44,133
Yorkshire and The Humber,2020-08-17,forecast,154,11,532,44,163
Yorkshire and The Humber,2020-08-18,forecast,159,11,630,37,168
Yorkshire and The Humber,2020-08-19,forecast,164,7,717,43,182
Yorkshire and The Humber,2020-08-20,forecast,173,12,844,28,179
