region,date,confirm
Northern Cape,2021-11-29,10
Western Cape,2021-11-29,119
Eastern Cape,2021-11-30,64
Free State,2021-11-30,71
Gauteng,2021-11-30,3131
Kwazulu-Natal,2021-11-30,259
Limpopo,2021-11-30,206
Mpumalanga,2021-11-30,138
North-West,2021-11-30,210
Northern Cape,2021-11-30,18
Western Cape,2021-11-30,275
Eastern Cape,2021-12-01,114
Free State,2021-12-01,138
Gauteng,2021-12-01,6169
Kwazulu-Natal,2021-12-01,476
Limpopo,2021-12-01,271
Mpumalanga,2021-12-01,375
North-West,2021-12-01,356
Northern Cape,2021-12-01,36
Western Cape,2021-12-01,626
Eastern Cape,2021-12-02,194
Free State,2021-12-02,251
Gauteng,2021-12-02,8281
Kwazulu-Natal,2021-12-02,631
Limpopo,2021-12-02,419
Mpumalanga,2021-12-02,452
North-West,2021-12-02,499
Northern Cape,2021-12-02,81
Western Cape,2021-12-02,727
Eastern Cape,2021-12-03,292
Free State,2021-12-03,296
Gauteng,2021-12-03,11571
Kwazulu-Natal,2021-12-03,899
Limpopo,2021-12-03,497
Mpumalanga,2021-12-03,661
North-West,2021-12-03,789
Northern Cape,2021-12-03,93
Western Cape,2021-12-03,957
Eastern Cape,2021-12-04,315
Free State,2021-12-04,327
Gauteng,2021-12-04,11609
Kwazulu-Natal,2021-12-04,1002
Limpopo,2021-12-04,637
Mpumalanga,2021-12-04,743
North-West,2021-12-04,615
Northern Cape,2021-12-04,101
Western Cape,2021-12-04,1017
Eastern Cape,2021-12-05,192
Free State,2021-12-05,259
Gauteng,2021-12-05,7942
Kwazulu-Natal,2021-12-05,687
Limpopo,2021-12-05,361
Mpumalanga,2021-12-05,387
North-West,2021-12-05,441
Northern Cape,2021-12-05,49
Western Cape,2021-12-05,807
Eastern Cape,2021-12-06,78
Free State,2021-12-06,115
Gauteng,2021-12-06,4492
Kwazulu-Natal,2021-12-06,635
Limpopo,2021-12-06,186
Mpumalanga,2021-12-06,339
North-West,2021-12-06,144
Northern Cape,2021-12-06,36
Western Cape,2021-12-06,356
Eastern Cape,2021-12-07,391
Free State,2021-12-07,352
Gauteng,2021-12-07,8445
Kwazulu-Natal,2021-12-07,1396
Limpopo,2021-12-07,406
Mpumalanga,2021-12-07,545
North-West,2021-12-07,720
Northern Cape,2021-12-07,88
Western Cape,2021-12-07,805
Eastern Cape,2021-12-08,593
Free State,2021-12-08,657
Gauteng,2021-12-08,11703
Kwazulu-Natal,2021-12-08,1986
Limpopo,2021-12-08,858
Mpumalanga,2021-12-08,1103
North-West,2021-12-08,904
Northern Cape,2021-12-08,135
Western Cape,2021-12-08,1899
Eastern Cape,2021-12-09,941
Free State,2021-12-09,1008
Gauteng,2021-12-09,11791
Kwazulu-Natal,2021-12-09,2757
Limpopo,2021-12-09,1056
Mpumalanga,2021-12-09,1146
North-West,2021-12-09,1308
Northern Cape,2021-12-09,188
Western Cape,2021-12-09,2195
Eastern Cape,2021-12-10,1040
Free State,2021-12-10,915
Gauteng,2021-12-10,9258
Kwazulu-Natal,2021-12-10,2506
Limpopo,2021-12-10,921
Mpumalanga,2021-12-10,958
North-West,2021-12-10,1139
Northern Cape,2021-12-10,211
Western Cape,2021-12-10,2069
Eastern Cape,2021-12-11,679
Free State,2021-12-11,850
Gauteng,2021-12-11,8521
Kwazulu-Natal,2021-12-11,2571
Limpopo,2021-12-11,553
Mpumalanga,2021-12-11,978
North-West,2021-12-11,1233
Northern Cape,2021-12-11,235
Western Cape,2021-12-11,1534
Eastern Cape,2021-12-12,2050
Free State,2021-12-12,1935
Gauteng,2021-12-12,16221
Kwazulu-Natal,2021-12-12,6193
Limpopo,2021-12-12,1392
Mpumalanga,2021-12-12,1927
North-West,2021-12-12,2301
Northern Cape,2021-12-12,499
Western Cape,2021-12-12,4653
Eastern Cape,2021-12-13,606
Free State,2021-12-13,647
Gauteng,2021-12-13,6684
Kwazulu-Natal,2021-12-13,2715
Limpopo,2021-12-13,328
Mpumalanga,2021-12-13,617
North-West,2021-12-13,713
Northern Cape,2021-12-13,191
Western Cape,2021-12-13,1464
Eastern Cape,2021-12-14,1738
Free State,2021-12-14,1404
Gauteng,2021-12-14,8240
Kwazulu-Natal,2021-12-14,5168
Limpopo,2021-12-14,748
Mpumalanga,2021-12-14,1088
North-West,2021-12-14,1436
Northern Cape,2021-12-14,331
Western Cape,2021-12-14,3144
Eastern Cape,2021-12-15,4507
Free State,2021-12-15,3001
Gauteng,2021-12-15,14774
Kwazulu-Natal,2021-12-15,11749
Limpopo,2021-12-15,2195
Mpumalanga,2021-12-15,2726
North-West,2021-12-15,2528
Northern Cape,2021-12-15,1227
Western Cape,2021-12-15,9054
Eastern Cape,2021-12-16,1583
Free State,2021-12-16,1298
Gauteng,2021-12-16,5850
Kwazulu-Natal,2021-12-16,5134
Limpopo,2021-12-16,687
Mpumalanga,2021-12-16,1104
North-West,2021-12-16,893
Northern Cape,2021-12-16,509
Western Cape,2021-12-16,3655
Eastern Cape,2021-12-17,0
Free State,2021-12-17,1
