region,date,confirm
Basilicata,2020-11-08,246
Calabria,2020-11-08,359
Campania,2020-11-08,4601
Emilia-Romagna,2020-11-08,2359
Friuli Venezia Giulia,2020-11-08,504
Lazio,2020-11-08,2489
Liguria,2020-11-08,886
Lombardia,2020-11-08,6318
Marche,2020-11-08,502
Molise,2020-11-08,91
Piemonte,2020-11-08,3884
Puglia,2020-11-08,766
Sardegna,2020-11-08,424
Sicilia,2020-11-08,1083
Toscana,2020-11-08,2479
Trentino-Alto Adige,2020-11-08,963
Trentino-Alto Adige,2020-11-08,0
Umbria,2020-11-08,660
Valle d'Aosta,2020-11-08,55
Veneto,2020-11-08,3362
Abruzzo,2020-11-09,624
Basilicata,2020-11-09,132
Calabria,2020-11-09,443
Campania,2020-11-09,3120
Emilia-Romagna,2020-11-09,2024
Friuli Venezia Giulia,2020-11-09,320
Lazio,2020-11-09,2153
Liguria,2020-11-09,538
Lombardia,2020-11-09,4777
Marche,2020-11-09,262
Molise,2020-11-09,98
Piemonte,2020-11-09,2876
Puglia,2020-11-09,730
Sardegna,2020-11-09,327
Sicilia,2020-11-09,1023
Toscana,2020-11-09,2244
Trentino-Alto Adige,2020-11-09,840
Trentino-Alto Adige,2020-11-09,0
Umbria,2020-11-09,314
Valle d'Aosta,2020-11-09,201
Veneto,2020-11-09,2223
Abruzzo,2020-11-10,745
Basilicata,2020-11-10,224
Calabria,2020-11-10,409
Campania,2020-11-10,2716
Emilia-Romagna,2020-11-10,2423
Friuli Venezia Giulia,2020-11-10,482
Lazio,2020-11-10,2608
Liguria,2020-11-10,1172
Lombardia,2020-11-10,10955
Marche,2020-11-10,504
Molise,2020-11-10,42
Piemonte,2020-11-10,3659
Puglia,2020-11-10,1245
Sardegna,2020-11-10,489
Sicilia,2020-11-10,1201
Toscana,2020-11-10,2223
Trentino-Alto Adige,2020-11-10,618
Trentino-Alto Adige,2020-11-10,0
Umbria,2020-11-10,485
Valle d'Aosta,2020-11-10,127
Veneto,2020-11-10,2763
Abruzzo,2020-11-11,662
Basilicata,2020-11-11,168
Calabria,2020-11-11,376
Campania,2020-11-11,3166
Emilia-Romagna,2020-11-11,2428
Friuli Venezia Giulia,2020-11-11,572
Lazio,2020-11-11,2479
Liguria,2020-11-11,1102
Lombardia,2020-11-11,8180
Marche,2020-11-11,701
Molise,2020-11-11,71
Piemonte,2020-11-11,2953
Puglia,2020-11-11,1332
Sardegna,2020-11-11,416
Sicilia,2020-11-11,1487
Toscana,2020-11-11,2507
Trentino-Alto Adige,2020-11-11,639
Trentino-Alto Adige,2020-11-11,0
Umbria,2020-11-11,515
Valle d'Aosta,2020-11-11,125
Veneto,2020-11-11,3082
Abruzzo,2020-11-12,541
Basilicata,2020-11-12,202
Calabria,2020-11-12,426
Campania,2020-11-12,4065
Emilia-Romagna,2020-11-12,2401
Friuli Venezia Giulia,2020-11-12,838
Lazio,2020-11-12,2686
Liguria,2020-11-12,1013
Lombardia,2020-11-12,9291
Marche,2020-11-12,834
Molise,2020-11-12,73
Piemonte,2020-11-12,4787
Puglia,2020-11-12,1434
Sardegna,2020-11-12,301
Sicilia,2020-11-12,1692
Toscana,2020-11-12,1932
Trentino-Alto Adige,2020-11-12,947
Trentino-Alto Adige,2020-11-12,0
Umbria,2020-11-12,783
Valle d'Aosta,2020-11-12,167
Veneto,2020-11-12,3564
Abruzzo,2020-11-13,683
Basilicata,2020-11-13,307
Calabria,2020-11-13,297
Campania,2020-11-13,4079
Emilia-Romagna,2020-11-13,2384
Friuli Venezia Giulia,2020-11-13,831
Lazio,2020-11-13,2925
Liguria,2020-11-13,1209
Lombardia,2020-11-13,10634
Marche,2020-11-13,740
Molise,2020-11-13,63
Piemonte,2020-11-13,5258
Puglia,2020-11-13,1350
Sardegna,2020-11-13,623
Sicilia,2020-11-13,1707
Toscana,2020-11-13,2478
Trentino-Alto Adige,2020-11-13,1022
Trentino-Alto Adige,2020-11-13,0
Umbria,2020-11-13,604
Valle d'Aosta,2020-11-13,103
Veneto,2020-11-13,3605
Abruzzo,2020-11-14,939
Basilicata,2020-11-14,265
Calabria,2020-11-14,333
Campania,2020-11-14,3351
Emilia-Romagna,2020-11-14,2631
Friuli Venezia Giulia,2020-11-14,558
Lazio,2020-11-14,2997
Liguria,2020-11-14,1091
