region,date,confirm
Distrito Federal,2021-08-16,768
Espirito Santo,2021-08-16,485
Goiás,2021-08-16,4156
Maranhão,2021-08-16,262
Mato Grosso,2021-08-16,1006
Mato Grosso do Sul,2021-08-16,436
Minas Gerais,2021-08-16,1113
Pará,2021-08-16,462
Paraíba,2021-08-16,104
Paraná,2021-08-16,1602
Pernambuco,2021-08-16,200
Piauí,2021-08-16,275
Rio de Janeiro,2021-08-16,2418
Rio Grande do Norte,2021-08-16,110
Rio Grande do Sul,2021-08-16,410
Rondônia,2021-08-16,14
Roraima,2021-08-16,124
Santa Catarina,2021-08-16,906
São Paulo,2021-08-16,2048
Sergipe,2021-08-16,9
Tocantins,2021-08-16,407
Acre,2021-08-17,110
Alagoas,2021-08-17,117
Amapá,2021-08-17,18
Amazonas,2021-08-17,269
Bahia,2021-08-17,923
Ceará,2021-08-17,607
Distrito Federal,2021-08-17,479
Espirito Santo,2021-08-17,719
Goiás,2021-08-17,4607
Maranhão,2021-08-17,684
Mato Grosso,2021-08-17,1821
Mato Grosso do Sul,2021-08-17,470
Minas Gerais,2021-08-17,3315
Pará,2021-08-17,559
Paraíba,2021-08-17,251
Paraná,2021-08-17,4756
Pernambuco,2021-08-17,584
Piauí,2021-08-17,243
Rio de Janeiro,2021-08-17,4925
Rio Grande do Norte,2021-08-17,630
Rio Grande do Sul,2021-08-17,1341
Rondônia,2021-08-17,462
Roraima,2021-08-17,160
Santa Catarina,2021-08-17,2030
São Paulo,2021-08-17,8607
Sergipe,2021-08-17,17
Tocantins,2021-08-17,302
Acre,2021-08-18,5
Alagoas,2021-08-18,173
Amapá,2021-08-18,68
Amazonas,2021-08-18,273
Bahia,2021-08-18,953
Ceará,2021-08-18,435
Distrito Federal,2021-08-18,582
Espirito Santo,2021-08-18,937
Goiás,2021-08-18,3850
Maranhão,2021-08-18,645
Mato Grosso,2021-08-18,834
Mato Grosso do Sul,2021-08-18,375
Minas Gerais,2021-08-18,4250
Pará,2021-08-18,545
Paraíba,2021-08-18,630
Paraná,2021-08-18,7055
Pernambuco,2021-08-18,898
Piauí,2021-08-18,223
Rio de Janeiro,2021-08-18,4977
Rio Grande do Norte,2021-08-18,135
Rio Grande do Sul,2021-08-18,1792
Rondônia,2021-08-18,212
Roraima,2021-08-18,149
Santa Catarina,2021-08-18,1495
São Paulo,2021-08-18,8317
Sergipe,2021-08-18,63
Tocantins,2021-08-18,300
Acre,2021-08-19,31
Alagoas,2021-08-19,143
Amapá,2021-08-19,51
Amazonas,2021-08-19,245
Bahia,2021-08-19,978
Ceará,2021-08-19,594
Distrito Federal,2021-08-19,503
Espirito Santo,2021-08-19,1089
Goiás,2021-08-19,3295
Maranhão,2021-08-19,484
Mato Grosso,2021-08-19,1200
Mato Grosso do Sul,2021-08-19,525
Minas Gerais,2021-08-19,4237
Pará,2021-08-19,554
Paraíba,2021-08-19,560
Paraná,2021-08-19,3533
Pernambuco,2021-08-19,533
Piauí,2021-08-19,270
Rio de Janeiro,2021-08-19,4770
Rio Grande do Norte,2021-08-19,205
Rio Grande do Sul,2021-08-19,1696
Rondônia,2021-08-19,193
Roraima,2021-08-19,265
Santa Catarina,2021-08-19,1679
São Paulo,2021-08-19,8001
Sergipe,2021-08-19,55
Tocantins,2021-08-19,324
Acre,2021-08-20,33
Alagoas,2021-08-20,142
Amapá,2021-08-20,38
Amazonas,2021-08-20,178
Bahia,2021-08-20,715
Ceará,2021-08-20,548
Distrito Federal,2021-08-20,762
Espirito Santo,2021-08-20,1015
Goiás,2021-08-20,2496
Maranhão,2021-08-20,475
Mato Grosso,2021-08-20,1065
Mato Grosso do Sul,2021-08-20,490
Minas Gerais,2021-08-20,3829
Pará,2021-08-20,545
Paraíba,2021-08-20,431
Paraná,2021-08-20,3436
Pernambuco,2021-08-20,550
Piauí,2021-08-20,258
Rio de Janeiro,2021-08-20,4370
Rio Grande do Norte,2021-08-20,523
Rio Grande do Sul,2021-08-20,2357
Rondônia,2021-08-20,162
Roraima,2021-08-20,193
Santa Catarina,2021-08-20,2167
São Paulo,2021-08-20,7111
Sergipe,2021-08-20,36
Tocantins,2021-08-20,288
Acre,2021-08-21,7
Alagoas,2021-08-21,143
Amapá,2021-08-21,16
Amazonas,2021-08-21,173
Bahia,2021-08-21,1006
Ceará,2021-08-21,357
Distrito Federal,2021-08-21,843
Espirito Santo,2021-08-21,500
Goiás,2021-08-21,566
Maranhão,2021-08-21,203
Mato Grosso,2021-08-21,532
Mato Grosso do Sul,2021-08-21,416
Minas Gerais,2021-08-21,3288
Pará,2021-08-21,36
Paraíba,2021-08-21,450
Paraná,2021-08-21,4027
Pernambuco,2021-08-21,477
Piauí,2021-08-21,142
Rio de Janeiro,2021-08-21,1910
Rio Grande do Norte,2021-08-21,99
Rio Grande do Sul,2021-08-21,1458
Rondônia,2021-08-21,86
Roraima,2021-08-21,129
Santa Catarina,2021-08-21,1582
São Paulo,2021-08-21,6844
Sergipe,2021-08-21,32
Tocantins,2021-08-21,0
Acre,2021-08-22,2
Alagoas,2021-08-22,198
Amapá,2021-08-22,8
Amazonas,2021-08-22,190
Bahia,2021-08-22,366
Ceará,2021-08-22,139
Distrito Federal,2021-08-22,412
Espirito Santo,2021-08-22,189
Goiás,2021-08-22,353
Maranhão,2021-08-22,117
Mato Grosso,2021-08-22,255
Mato Grosso do Sul,2021-08-22,346
Minas Gerais,2021-08-22,1917
Pará,2021-08-22,45
Paraíba,2021-08-22,299
Paraná,2021-08-22,1696
Pernambuco,2021-08-22,179
Piauí,2021-08-22,100
Rio de Janeiro,2021-08-22,2209
Rio Grande do Norte,2021-08-22,12
Rio Grande do Sul,2021-08-22,529
Rondônia,2021-08-22,66
Roraima,2021-08-22,15
Santa Catarina,2021-08-22,571
São Paulo,2021-08-22,3190
Sergipe,2021-08-22,110
Tocantins,2021-08-22,432
Acre,2021-08-23,2
Alagoas,2021-08-23,117
Amapá,2021-08-23,27
Amazonas,2021-08-23,88
Bahia,2021-08-23,350
Ceará,2021-08-23,0
Distrito Federal,2021-08-23,1131
Espirito Santo,2021-08-23,716
Goiás,2021-08-23,3243
Maranhão,2021-08-23,176
Mato Grosso,2021-08-23,995
Mato Grosso do Sul,2021-08-23,297
Minas Gerais,2021-08-23,845
Pará,2021-08-23,450
Paraíba,2021-08-23,120
Paraná,2021-08-23,1685
Pernambuco,2021-08-23,114
Piauí,2021-08-23,189
Rio de Janeiro,2021-08-23,1370
Rio Grande do Norte,2021-08-23,153
Rio Grande do Sul,2021-08-23,305
Rondônia,2021-08-23,135
Roraima,2021-08-23,120
Santa Catarina,2021-08-23,843
São Paulo,2021-08-23,1942
Sergipe,2021-08-23,7
Tocantins,2021-08-23,234
Acre,2021-08-24,42
Alagoas,2021-08-24,154
Amapá,2021-08-24,18
Amazonas,2021-08-24,162
Bahia,2021-08-24,844
Ceará,2021-08-24,85
Distrito Federal,2021-08-24,482
Espirito Santo,2021-08-24,817
Goiás,2021-08-24,3889
Maranhão,2021-08-24,483
Mato Grosso,2021-08-24,1085
Mato Grosso do Sul,2021-08-24,378
Minas Gerais,2021-08-24,2895
Pará,2021-08-24,671
Paraíba,2021-08-24,264
Paraná,2021-08-24,1919
Pernambuco,2021-08-24,504
Piauí,2021-08-24,227
Rio de Janeiro,2021-08-24,4409
Rio Grande do Norte,2021-08-24,183
Rio Grande do Sul,2021-08-24,1426
Rondônia,2021-08-24,166
