region,date,confirm
Meta,2021-06-23,475
Narino,2021-06-23,489
Norte De Santander,2021-06-23,470
Putumayo,2021-06-23,83
Quindio,2021-06-23,251
Risaralda,2021-06-23,305
"San Andres, Providencia Y Santa Catalina",2021-06-23,3
Santander,2021-06-23,2007
Sucre,2021-06-23,456
Tolima,2021-06-23,509
Valle Del Cauca,2021-06-23,2596
Vaupes,2021-06-23,0
Vichada,2021-06-23,18
Amazonas,2021-06-24,2
Antioquia,2021-06-24,3952
Arauca,2021-06-24,104
Atlantico,2021-06-24,503
Bogota,2021-06-24,15570
Bolivar,2021-06-24,652
Boyaca,2021-06-24,575
Caldas,2021-06-24,413
Caqueta,2021-06-24,48
Casanare,2021-06-24,205
Cauca,2021-06-24,412
Cesar,2021-06-24,310
Choco,2021-06-24,14
Cordoba,2021-06-24,398
Cundinamarca,2021-06-24,1214
Guainia,2021-06-24,0
Guaviare,2021-06-24,42
Huila,2021-06-24,309
La Guajira,2021-06-24,35
Magdalena,2021-06-24,139
Meta,2021-06-24,533
Narino,2021-06-24,415
Norte De Santander,2021-06-24,505
Putumayo,2021-06-24,16
Quindio,2021-06-24,136
Risaralda,2021-06-24,361
"San Andres, Providencia Y Santa Catalina",2021-06-24,28
Santander,2021-06-24,2233
Sucre,2021-06-24,490
Tolima,2021-06-24,372
Valle Del Cauca,2021-06-24,3009
Vaupes,2021-06-24,2
Vichada,2021-06-24,0
Amazonas,2021-06-25,2
Antioquia,2021-06-25,4074
Arauca,2021-06-25,141
Atlantico,2021-06-25,1059
Bogota,2021-06-25,9707
Bolivar,2021-06-25,1126
Boyaca,2021-06-25,804
Caldas,2021-06-25,688
Caqueta,2021-06-25,63
Casanare,2021-06-25,406
Cauca,2021-06-25,401
Cesar,2021-06-25,531
Choco,2021-06-25,96
Cordoba,2021-06-25,905
Cundinamarca,2021-06-25,2589
Guainia,2021-06-25,2
Guaviare,2021-06-25,17
Huila,2021-06-25,416
La Guajira,2021-06-25,108
Magdalena,2021-06-25,482
Meta,2021-06-25,642
Narino,2021-06-25,503
Norte De Santander,2021-06-25,552
Putumayo,2021-06-25,64
Quindio,2021-06-25,313
Risaralda,2021-06-25,531
"San Andres, Providencia Y Santa Catalina",2021-06-25,25
Santander,2021-06-25,2195
Sucre,2021-06-25,558
Tolima,2021-06-25,582
Valle Del Cauca,2021-06-25,3141
Vaupes,2021-06-25,0
Vichada,2021-06-25,9
Amazonas,2021-06-26,2
Antioquia,2021-06-26,4044
Arauca,2021-06-26,165
Atlantico,2021-06-26,841
Bogota,2021-06-26,11038
Bolivar,2021-06-26,1341
Boyaca,2021-06-26,915
Caldas,2021-06-26,653
Caqueta,2021-06-26,84
Casanare,2021-06-26,409
Cauca,2021-06-26,450
Cesar,2021-06-26,296
Choco,2021-06-26,158
Cordoba,2021-06-26,1120
Cundinamarca,2021-06-26,2148
Guainia,2021-06-26,5
Guaviare,2021-06-26,20
Huila,2021-06-26,501
La Guajira,2021-06-26,144
Magdalena,2021-06-26,564
Meta,2021-06-26,731
Narino,2021-06-26,552
Norte De Santander,2021-06-26,588
Putumayo,2021-06-26,59
Quindio,2021-06-26,272
Risaralda,2021-06-26,563
"San Andres, Providencia Y Santa Catalina",2021-06-26,10
Santander,2021-06-26,2048
Sucre,2021-06-26,573
Tolima,2021-06-26,609
Valle Del Cauca,2021-06-26,2668
Vaupes,2021-06-26,3
Vichada,2021-06-26,20
Amazonas,2021-06-27,2
Antioquia,2021-06-27,3859
Arauca,2021-06-27,233
Atlantico,2021-06-27,882
Bogota,2021-06-27,7086
Bolivar,2021-06-27,1496
Boyaca,2021-06-27,1192
Caldas,2021-06-27,857
Caqueta,2021-06-27,138
Casanare,2021-06-27,235
Cauca,2021-06-27,543
Cesar,2021-06-27,445
Choco,2021-06-27,75
Cordoba,2021-06-27,1581
Cundinamarca,2021-06-27,2753
Guainia,2021-06-27,0
Guaviare,2021-06-27,54
Huila,2021-06-27,588
La Guajira,2021-06-27,72
Magdalena,2021-06-27,717
Meta,2021-06-27,898
Narino,2021-06-27,692
Norte De Santander,2021-06-27,837
Putumayo,2021-06-27,82
Quindio,2021-06-27,301
Risaralda,2021-06-27,782
"San Andres, Providencia Y Santa Catalina",2021-06-27,5
Santander,2021-06-27,2146
Sucre,2021-06-27,906
Tolima,2021-06-27,900
Valle Del Cauca,2021-06-27,2011
Vaupes,2021-06-27,0
Vichada,2021-06-27,8
Amazonas,2021-06-28,0
Antioquia,2021-06-28,2845
Arauca,2021-06-28,24
Atlantico,2021-06-28,897
Bogota,2021-06-28,9438
Bolivar,2021-06-28,816
Boyaca,2021-06-28,548
Caldas,2021-06-28,453
Caqueta,2021-06-28,37
Casanare,2021-06-28,237
Cauca,2021-06-28,388
Cesar,2021-06-28,96
Choco,2021-06-28,9
Cordoba,2021-06-28,1436
Cundinamarca,2021-06-28,1564
Guainia,2021-06-28,1
Guaviare,2021-06-28,43
Huila,2021-06-28,904
La Guajira,2021-06-28,7
Magdalena,2021-06-28,181
Meta,2021-06-28,1579
Narino,2021-06-28,276
Norte De Santander,2021-06-28,418
Putumayo,2021-06-28,27
Quindio,2021-06-28,144
Risaralda,2021-06-28,963
"San Andres, Providencia Y Santa Catalina",2021-06-28,8
Santander,2021-06-28,2243
Sucre,2021-06-28,200
Tolima,2021-06-28,1231
Valle Del Cauca,2021-06-28,1458
Vaupes,2021-06-28,0
Vichada,2021-06-28,7
Amazonas,2021-06-29,9
Antioquia,2021-06-29,2248
Arauca,2021-06-29,160
Atlantico,2021-06-29,527
Bogota,2021-06-29,9334
Bolivar,2021-06-29,596
Boyaca,2021-06-29,1239
Caldas,2021-06-29,470
Caqueta,2021-06-29,78
Casanare,2021-06-29,257
Cauca,2021-06-29,434
Cesar,2021-06-29,239
Choco,2021-06-29,102
Cordoba,2021-06-29,815
Cundinamarca,2021-06-29,1381
Guainia,2021-06-29,2
Guaviare,2021-06-29,31
Huila,2021-06-29,844
La Guajira,2021-06-29,118
Magdalena,2021-06-29,403
Meta,2021-06-29,1277
Narino,2021-06-29,391
Norte De Santander,2021-06-29,563
Putumayo,2021-06-29,56
Quindio,2021-06-29,202
Risaralda,2021-06-29,375
"San Andres, Providencia Y Santa Catalina",2021-06-29,10
Santander,2021-06-29,2027
Sucre,2021-06-29,445
Tolima,2021-06-29,381
Valle Del Cauca,2021-06-29,858
Vaupes,2021-06-29,1
Vichada,2021-06-29,8
Amazonas,2021-06-30,2
Antioquia,2021-06-30,4014
Arauca,2021-06-30,37
Atlantico,2021-06-30,432
Bogota,2021-06-30,11497
Bolivar,2021-06-30,357
Boyaca,2021-06-30,510
Caldas,2021-06-30,359
Caqueta,2021-06-30,69
Casanare,2021-06-30,172
Cauca,2021-06-30,201
Cesar,2021-06-30,153
Choco,2021-06-30,53
Cordoba,2021-06-30,373
Cundinamarca,2021-06-30,1041
Guainia,2021-06-30,0
Guaviare,2021-06-30,13
Huila,2021-06-30,275
La Guajira,2021-06-30,38
Magdalena,2021-06-30,241
Meta,2021-06-30,247
Narino,2021-06-30,466
Norte De Santander,2021-06-30,272
Putumayo,2021-06-30,23
Quindio,2021-06-30,122
Risaralda,2021-06-30,269
"San Andres, Providencia Y Santa Catalina",2021-06-30,21
Santander,2021-06-30,2042
