region,date,confirm
Asia,2021-03-06,81909
Europe,2021-03-06,134914
Africa,2021-03-06,9988
Oceania,2021-03-06,65
Americas,2021-03-06,187376
,2021-03-06,15
Global,2021-03-06,414267
Asia,2021-03-07,78345
Europe,2021-03-07,173840
Africa,2021-03-07,11026
Oceania,2021-03-07,68
Americas,2021-03-07,183652
,2021-03-07,411
Global,2021-03-07,447342
Asia,2021-03-08,77387
Europe,2021-03-08,114285
Africa,2021-03-08,11845
Oceania,2021-03-08,138
Americas,2021-03-08,163948
,2021-03-08,153
Global,2021-03-08,367756
Asia,2021-03-09,79088
Europe,2021-03-09,123763
Africa,2021-03-09,6993
Oceania,2021-03-09,101
Americas,2021-03-09,154029
,2021-03-09,216
Global,2021-03-09,364190
Asia,2021-03-10,84189
Europe,2021-03-10,165030
Africa,2021-03-10,9426
Oceania,2021-03-10,98
Americas,2021-03-10,106770
,2021-03-10,174
Global,2021-03-10,365687
Asia,2021-03-11,90605
Europe,2021-03-11,187497
Africa,2021-03-11,10842
Oceania,2021-03-11,163
Americas,2021-03-11,165882
,2021-03-11,137
Global,2021-03-11,455126
Asia,2021-03-12,91825
Europe,2021-03-12,179772
Africa,2021-03-12,10860
Oceania,2021-03-12,210
Americas,2021-03-12,186254
,2021-03-12,215
Global,2021-03-12,469136
Asia,2021-03-13,95582
Europe,2021-03-13,175720
Africa,2021-03-13,8413
Oceania,2021-03-13,152
Americas,2021-03-13,181653
,2021-03-13,216
Global,2021-03-13,461736
Asia,2021-03-14,89173
Europe,2021-03-14,184200
Africa,2021-03-14,11908
Oceania,2021-03-14,129
Americas,2021-03-14,193462
,2021-03-14,215
Global,2021-03-14,479087
Asia,2021-03-15,90980
Europe,2021-03-15,139993
Africa,2021-03-15,8304
Oceania,2021-03-15,125
Americas,2021-03-15,166652
,2021-03-15,175
Global,2021-03-15,406229
Asia,2021-03-16,94268
Europe,2021-03-16,149239
Africa,2021-03-16,6818
Oceania,2021-03-16,130
Americas,2021-03-16,112807
,2021-03-16,328
Global,2021-03-16,363590
Asia,2021-03-17,103622
Europe,2021-03-17,191555
Africa,2021-03-17,9869
Oceania,2021-03-17,202
Americas,2021-03-17,115409
,2021-03-17,83
Global,2021-03-17,420740
Asia,2021-03-18,114656
Europe,2021-03-18,217158
Africa,2021-03-18,12556
Oceania,2021-03-18,232
Americas,2021-03-18,176248
,2021-03-18,142
Global,2021-03-18,520992
Asia,2021-03-19,121223
Europe,2021-03-19,207442
Africa,2021-03-19,10332
Oceania,2021-03-19,189
Americas,2021-03-19,197469
,2021-03-19,177
Global,2021-03-19,536832
Asia,2021-03-20,121830
Europe,2021-03-20,189614
Africa,2021-03-20,12229
Oceania,2021-03-20,343
Americas,2021-03-20,197686
,2021-03-20,40
Global,2021-03-20,521742
Asia,2021-03-21,120443
Europe,2021-03-21,208956
Africa,2021-03-21,9390
Oceania,2021-03-21,304
Americas,2021-03-21,202724
,2021-03-21,519
Global,2021-03-21,542336
Asia,2021-03-22,126316
Europe,2021-03-22,154631
Africa,2021-03-22,9748
Oceania,2021-03-22,234
Americas,2021-03-22,190634
,2021-03-22,274
Global,2021-03-22,481837
Asia,2021-03-23,124749
Europe,2021-03-23,170039
Africa,2021-03-23,9330
Oceania,2021-03-23,225
Americas,2021-03-23,122275
,2021-03-23,302
Global,2021-03-23,426920
Asia,2021-03-24,134355
Europe,2021-03-24,213526
Africa,2021-03-24,10084
Oceania,2021-03-24,380
Americas,2021-03-24,144901
,2021-03-24,165
Global,2021-03-24,503411
Asia,2021-03-25,142833
Europe,2021-03-25,240231
Africa,2021-03-25,18794
Oceania,2021-03-25,589
Americas,2021-03-25,192465
,2021-03-25,120
Global,2021-03-25,595032
