region,date,confirm
Slough,2021-10-19,3
Windsor and Maidenhead,2021-10-19,2
Wokingham,2021-10-19,2
Milton Keynes,2021-10-19,2
Brighton and Hove,2021-10-19,3
Portsmouth,2021-10-19,4
Southampton,2021-10-19,6
Isle of Wight,2021-10-19,4
County Durham,2021-10-19,18
Cheshire East,2021-10-19,7
Cheshire West and Chester,2021-10-19,2
Shropshire,2021-10-19,7
Cornwall,2021-10-19,12
Wiltshire,2021-10-19,11
Bedford,2021-10-19,4
Central Bedfordshire,2021-10-19,3
Northumberland,2021-10-19,2
"Bournemouth, Christchurch and Poole",2021-10-19,3
Dorset,2021-10-19,3
Buckinghamshire,2021-10-19,4
Bolton,2021-10-19,5
Bury,2021-10-19,3
Manchester,2021-10-19,8
Oldham,2021-10-19,4
Rochdale,2021-10-19,3
Salford,2021-10-19,3
Stockport,2021-10-19,4
Tameside,2021-10-19,6
Trafford,2021-10-19,4
Wigan,2021-10-19,1
Knowsley,2021-10-19,3
Liverpool,2021-10-19,10
St. Helens,2021-10-19,3
Sefton,2021-10-19,5
Wirral,2021-10-19,2
Barnsley,2021-10-19,4
Doncaster,2021-10-19,6
Rotherham,2021-10-19,8
Sheffield,2021-10-19,8
Newcastle upon Tyne,2021-10-19,7
North Tyneside,2021-10-19,2
South Tyneside,2021-10-19,3
Sunderland,2021-10-19,5
Birmingham,2021-10-19,21
Coventry,2021-10-19,10
Dudley,2021-10-19,6
Sandwell,2021-10-19,6
Solihull,2021-10-19,3
Walsall,2021-10-19,9
Wolverhampton,2021-10-19,6
Bradford,2021-10-19,8
Calderdale,2021-10-19,4
Kirklees,2021-10-19,7
Leeds,2021-10-19,23
Wakefield,2021-10-19,3
Gateshead,2021-10-19,4
Barking and Dagenham,2021-10-19,3
Barnet,2021-10-19,3
Bexley,2021-10-19,4
Brent,2021-10-19,6
Bromley,2021-10-19,4
Camden,2021-10-19,2
Croydon,2021-10-19,6
Ealing,2021-10-19,4
Enfield,2021-10-19,3
Greenwich,2021-10-19,3
Hackney,2021-10-19,2
Hammersmith and Fulham,2021-10-19,2
Haringey,2021-10-19,3
Harrow,2021-10-19,4
Havering,2021-10-19,4
Hillingdon,2021-10-19,2
Hounslow,2021-10-19,1
Islington,2021-10-19,2
Kensington and Chelsea,2021-10-19,1
Kingston upon Thames,2021-10-19,1
Lambeth,2021-10-19,4
Lewisham,2021-10-19,5
Merton,2021-10-19,1
Newham,2021-10-19,4
Redbridge,2021-10-19,5
Richmond upon Thames,2021-10-19,1
Southwark,2021-10-19,4
Sutton,2021-10-19,3
Tower Hamlets,2021-10-19,3
Waltham Forest,2021-10-19,3
Wandsworth,2021-10-19,1
Westminster,2021-10-19,2
Cambridgeshire,2021-10-19,10
Cumbria,2021-10-19,11
Derbyshire,2021-10-19,19
Devon,2021-10-19,10
East Sussex,2021-10-19,6
Essex,2021-10-19,17
Gloucestershire,2021-10-19,12
Hampshire,2021-10-19,17
Hertfordshire,2021-10-19,15
Kent,2021-10-19,21
Lancashire,2021-10-19,22
Leicestershire,2021-10-19,9
Lincolnshire,2021-10-19,8
Norfolk,2021-10-19,10
Northamptonshire,2021-10-19,6
North Yorkshire,2021-10-19,8
Nottinghamshire,2021-10-19,10
Oxfordshire,2021-10-19,16
Somerset,2021-10-19,13
Staffordshire,2021-10-19,13
Suffolk,2021-10-19,7
Surrey,2021-10-19,10
Warwickshire,2021-10-19,16
West Sussex,2021-10-19,8
Worcestershire,2021-10-19,6
Hartlepool,2021-10-20,1
Middlesbrough,2021-10-20,4
Redcar and Cleveland,2021-10-20,2
Stockton-on-Tees,2021-10-20,2
Darlington,2021-10-20,2
Halton,2021-10-20,4
Warrington,2021-10-20,6
Blackburn with Darwen,2021-10-20,2
Blackpool,2021-10-20,8
"Kingston upon Hull, City of",2021-10-20,1
East Riding of Yorkshire,2021-10-20,2
North East Lincolnshire,2021-10-20,1
North Lincolnshire,2021-10-20,3
York,2021-10-20,3
Derby,2021-10-20,4
Leicester,2021-10-20,4
Rutland,2021-10-20,0
Nottingham,2021-10-20,2
"Herefordshire, County of",2021-10-20,2
Telford and Wrekin,2021-10-20,3
Stoke-on-Trent,2021-10-20,6
Bath and North East Somerset,2021-10-20,2
"Bristol, City of",2021-10-20,5
North Somerset,2021-10-20,3
South Gloucestershire,2021-10-20,3
Plymouth,2021-10-20,5
Torbay,2021-10-20,1
Swindon,2021-10-20,9
Peterborough,2021-10-20,7
Luton,2021-10-20,4
Southend-on-Sea,2021-10-20,2
Thurrock,2021-10-20,2
Medway,2021-10-20,2
Bracknell Forest,2021-10-20,1
West Berkshire,2021-10-20,1
Reading,2021-10-20,1
Slough,2021-10-20,2
Windsor and Maidenhead,2021-10-20,1
Wokingham,2021-10-20,1
Milton Keynes,2021-10-20,2
Brighton and Hove,2021-10-20,2
Portsmouth,2021-10-20,5
Southampton,2021-10-20,4
Isle of Wight,2021-10-20,2
County Durham,2021-10-20,12
Cheshire East,2021-10-20,6
Cheshire West and Chester,2021-10-20,7
Shropshire,2021-10-20,5
Cornwall,2021-10-20,11
Wiltshire,2021-10-20,9
Bedford,2021-10-20,5
Central Bedfordshire,2021-10-20,4
Northumberland,2021-10-20,6
"Bournemouth, Christchurch and Poole",2021-10-20,4
Dorset,2021-10-20,6
Buckinghamshire,2021-10-20,6
Bolton,2021-10-20,4
Bury,2021-10-20,3
Manchester,2021-10-20,11
Oldham,2021-10-20,4
Rochdale,2021-10-20,3
Salford,2021-10-20,3
Stockport,2021-10-20,12
Tameside,2021-10-20,1
Trafford,2021-10-20,6
Wigan,2021-10-20,4
Knowsley,2021-10-20,5
Liverpool,2021-10-20,16
St. Helens,2021-10-20,4
Sefton,2021-10-20,7
Wirral,2021-10-20,7
Barnsley,2021-10-20,13
Doncaster,2021-10-20,7
Rotherham,2021-10-20,9
Sheffield,2021-10-20,15
Newcastle upon Tyne,2021-10-20,4
North Tyneside,2021-10-20,5
South Tyneside,2021-10-20,5
Sunderland,2021-10-20,9
Birmingham,2021-10-20,19
Coventry,2021-10-20,6
Dudley,2021-10-20,4
Sandwell,2021-10-20,8
Solihull,2021-10-20,3
Walsall,2021-10-20,14
Wolverhampton,2021-10-20,4
Bradford,2021-10-20,17
Calderdale,2021-10-20,2
Kirklees,2021-10-20,9
Leeds,2021-10-20,18
Wakefield,2021-10-20,9
Gateshead,2021-10-20,4
Barking and Dagenham,2021-10-20,1
Barnet,2021-10-20,5
Bexley,2021-10-20,2
Brent,2021-10-20,6
Bromley,2021-10-20,4
Camden,2021-10-20,4
Croydon,2021-10-20,4
Ealing,2021-10-20,4
Enfield,2021-10-20,4
Greenwich,2021-10-20,2
Hackney,2021-10-20,5
Hammersmith and Fulham,2021-10-20,2
Haringey,2021-10-20,4
Harrow,2021-10-20,3
Havering,2021-10-20,2
Hillingdon,2021-10-20,2
Hounslow,2021-10-20,2
Islington,2021-10-20,4
Kensington and Chelsea,2021-10-20,1
Kingston upon Thames,2021-10-20,1
Lambeth,2021-10-20,3
Lewisham,2021-10-20,3
Merton,2021-10-20,2
Newham,2021-10-20,3
Redbridge,2021-10-20,2
Richmond upon Thames,2021-10-20,1
Southwark,2021-10-20,3
Sutton,2021-10-20,3
Tower Hamlets,2021-10-20,2
Waltham Forest,2021-10-20,3
Wandsworth,2021-10-20,2
Westminster,2021-10-20,3
Cambridgeshire,2021-10-20,10
Cumbria,2021-10-20,10
Derbyshire,2021-10-20,10
Devon,2021-10-20,8
East Sussex,2021-10-20,6
Essex,2021-10-20,13
Gloucestershire,2021-10-20,13
Hampshire,2021-10-20,22
Hertfordshire,2021-10-20,12
Kent,2021-10-20,19
Lancashire,2021-10-20,26
Leicestershire,2021-10-20,6
Lincolnshire,2021-10-20,9
Norfolk,2021-10-20,9
Northamptonshire,2021-10-20,7
North Yorkshire,2021-10-20,9
Nottinghamshire,2021-10-20,7
Oxfordshire,2021-10-20,10
Somerset,2021-10-20,13
Staffordshire,2021-10-20,16
Suffolk,2021-10-20,8
Surrey,2021-10-20,9
Warwickshire,2021-10-20,9
West Sussex,2021-10-20,6
Worcestershire,2021-10-20,15
Hartlepool,2021-10-21,3
Middlesbrough,2021-10-21,3
Redcar and Cleveland,2021-10-21,2
Stockton-on-Tees,2021-10-21,6
Darlington,2021-10-21,2
Halton,2021-10-21,3
Warrington,2021-10-21,6
Blackburn with Darwen,2021-10-21,3
Blackpool,2021-10-21,5
"Kingston upon Hull, City of",2021-10-21,3
East Riding of Yorkshire,2021-10-21,4
North East Lincolnshire,2021-10-21,1
North Lincolnshire,2021-10-21,2
York,2021-10-21,3
Derby,2021-10-21,3
Leicester,2021-10-21,8
Rutland,2021-10-21,0
Nottingham,2021-10-21,3
"Herefordshire, County of",2021-10-21,3
Telford and Wrekin,2021-10-21,4
Stoke-on-Trent,2021-10-21,4
Bath and North East Somerset,2021-10-21,3
"Bristol, City of",2021-10-21,11
North Somerset,2021-10-21,6
South Gloucestershire,2021-10-21,5
Plymouth,2021-10-21,2
Torbay,2021-10-21,2
Swindon,2021-10-21,6
Peterborough,2021-10-21,4
Luton,2021-10-21,3
Southend-on-Sea,2021-10-21,3
Thurrock,2021-10-21,3
Medway,2021-10-21,2
Bracknell Forest,2021-10-21,1
West Berkshire,2021-10-21,1
Reading,2021-10-21,3
Slough,2021-10-21,2
Windsor and Maidenhead,2021-10-21,1
Wokingham,2021-10-21,2
Milton Keynes,2021-10-21,3
Brighton and Hove,2021-10-21,2
Portsmouth,2021-10-21,4
Southampton,2021-10-21,3
Isle of Wight,2021-10-21,1
County Durham,2021-10-21,13
Cheshire East,2021-10-21,7
Cheshire West and Chester,2021-10-21,2
Shropshire,2021-10-21,5
Cornwall,2021-10-21,5
Wiltshire,2021-10-21,7
Bedford,2021-10-21,4
Central Bedfordshire,2021-10-21,3
Northumberland,2021-10-21,4
"Bournemouth, Christchurch and Poole",2021-10-21,3
Dorset,2021-10-21,5
Buckinghamshire,2021-10-21,3
Bolton,2021-10-21,1
Bury,2021-10-21,3
Manchester,2021-10-21,11
Oldham,2021-10-21,4
Rochdale,2021-10-21,3
Salford,2021-10-21,3
Stockport,2021-10-21,4
Tameside,2021-10-21,8
Trafford,2021-10-21,6
Wigan,2021-10-21,2
Knowsley,2021-10-21,1
Liverpool,2021-10-21,6
St. Helens,2021-10-21,1
Sefton,2021-10-21,2
Wirral,2021-10-21,6
Barnsley,2021-10-21,0
Doncaster,2021-10-21,5
Rotherham,2021-10-21,3
Sheffield,2021-10-21,18
Newcastle upon Tyne,2021-10-21,9
North Tyneside,2021-10-21,4
South Tyneside,2021-10-21,3
Sunderland,2021-10-21,5
Birmingham,2021-10-21,27
Coventry,2021-10-21,6
Dudley,2021-10-21,3
Sandwell,2021-10-21,7
Solihull,2021-10-21,5
Walsall,2021-10-21,6
Wolverhampton,2021-10-21,5
Bradford,2021-10-21,12
Calderdale,2021-10-21,5
Kirklees,2021-10-21,11
Leeds,2021-10-21,15
Wakefield,2021-10-21,8
Gateshead,2021-10-21,7
Barking and Dagenham,2021-10-21,1
Barnet,2021-10-21,4
Bexley,2021-10-21,1
Brent,2021-10-21,4
Bromley,2021-10-21,1
Camden,2021-10-21,1
Croydon,2021-10-21,3
Ealing,2021-10-21,2
Enfield,2021-10-21,2
Greenwich,2021-10-21,2
Hackney,2021-10-21,4
Hammersmith and Fulham,2021-10-21,1
Haringey,2021-10-21,2
Harrow,2021-10-21,3
Havering,2021-10-21,2
Hillingdon,2021-10-21,1
Hounslow,2021-10-21,1
Islington,2021-10-21,1
Kensington and Chelsea,2021-10-21,1
Kingston upon Thames,2021-10-21,2
Lambeth,2021-10-21,1
Lewisham,2021-10-21,3
Merton,2021-10-21,2
Newham,2021-10-21,3
Redbridge,2021-10-21,2
Richmond upon Thames,2021-10-21,1
Southwark,2021-10-21,1
Sutton,2021-10-21,1
Tower Hamlets,2021-10-21,2
Waltham Forest,2021-10-21,2
Wandsworth,2021-10-21,2
Westminster,2021-10-21,1
Cambridgeshire,2021-10-21,5
Cumbria,2021-10-21,6
Derbyshire,2021-10-21,9
Devon,2021-10-21,14
East Sussex,2021-10-21,4
Essex,2021-10-21,15
Gloucestershire,2021-10-21,12
Hampshire,2021-10-21,16
Hertfordshire,2021-10-21,8
Kent,2021-10-21,16
Lancashire,2021-10-21,24
Leicestershire,2021-10-21,9
Lincolnshire,2021-10-21,4
Norfolk,2021-10-21,7
Northamptonshire,2021-10-21,9
North Yorkshire,2021-10-21,12
Nottinghamshire,2021-10-21,8
Oxfordshire,2021-10-21,4
Somerset,2021-10-21,10
Staffordshire,2021-10-21,12
