region,date,confirm
Gujarat,2021-06-02,1333
Haryana,2021-06-02,1171
Himachal Pradesh,2021-06-02,891
Jammu and Kashmir,2021-06-02,1718
Jharkhand,2021-06-02,532
Karnataka,2021-06-02,16387
Kerala,2021-06-02,19661
Ladakh,2021-06-02,91
Lakshadweep,2021-06-02,169
Madhya Pradesh,2021-06-02,991
Maharashtra,2021-06-02,15169
Manipur,2021-06-02,729
Meghalaya,2021-06-02,532
Mizoram,2021-06-02,235
Nagaland,2021-06-02,218
NCT of Delhi,2021-06-02,576
Odisha,2021-06-02,8399
Puducherry,2021-06-02,867
Punjab,2021-06-02,2214
Rajasthan,2021-06-02,1276
Sikkim,2021-06-02,250
Tamil Nadu,2021-06-02,25317
Telangana,2021-06-02,2384
Tripura,2021-06-02,571
Uttar Pradesh,2021-06-02,1283
Uttarakhand,2021-06-02,1003
West Bengal,2021-06-02,8923
Andaman and Nicobar,2021-06-03,27
Andhra Pradesh,2021-06-03,11421
Arunachal Pradesh,2021-06-03,364
Assam,2021-06-03,4309
Bihar,2021-06-03,1106
Chandigarh,2021-06-03,111
Chhattisgarh,2021-06-03,1619
Dadra and Nagar Haveli,2021-06-03,27
Daman and Diu,2021-06-03,0
Goa,2021-06-03,572
Gujarat,2021-06-03,1207
Haryana,2021-06-03,980
Himachal Pradesh,2021-06-03,995
Jammu and Kashmir,2021-06-03,1801
Jharkhand,2021-06-03,1015
Karnataka,2021-06-03,18324
Kerala,2021-06-03,18853
Ladakh,2021-06-03,113
Lakshadweep,2021-06-03,144
Madhya Pradesh,2021-06-03,846
Maharashtra,2021-06-03,15229
Manipur,2021-06-03,621
Meghalaya,2021-06-03,552
Mizoram,2021-06-03,225
Nagaland,2021-06-03,168
NCT of Delhi,2021-06-03,487
Odisha,2021-06-03,8839
Puducherry,2021-06-03,815
Punjab,2021-06-03,2144
Rajasthan,2021-06-03,1258
Sikkim,2021-06-03,289
Tamil Nadu,2021-06-03,24405
Telangana,2021-06-03,2261
Tripura,2021-06-03,677
Uttar Pradesh,2021-06-03,1220
Uttarakhand,2021-06-03,589
West Bengal,2021-06-03,8811
Andaman and Nicobar,2021-06-04,18
Andhra Pradesh,2021-06-04,10413
